Row;Column;BRISONr;Year;Location;Subtrial;Treatment;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;TKW_bio;Spike_number;Stripe_rust;Powdery_mildew;Leaf_rust;Septoria;DTR;Fusarium;Sedimentation;Crude_protein;Falling_number
26;14;BRISONr_36;2015;KAL;1;HN_WF;B1;300;320;148;198;86.67;111.93;852;1504.56;NA;NA;288;2;NA;NA;NA;NA;NA;32.4;14.4;421
33;6;BRISONr_37;2015;KAL;1;HN_WF;B1;300;317;150;198;83;105.39;813.6;1446;NA;NA;520;2;NA;NA;NA;NA;NA;44.4;15.4;431
26;9;BRISONr_38;2015;KAL;1;HN_WF;B1;300;320;149;198;87.83;115.92;1076;1768.32;NA;NA;632;2;NA;NA;NA;NA;NA;53.4;15;436
33;10;BRISONr_39;2015;KAL;1;HN_WF;B1;300;317;149;198;75.33;108.68;818.4;1455.6;NA;NA;416;3;NA;NA;NA;NA;NA;55.4;16.4;461
26;15;BRISONr_40;2015;KAL;1;HN_WF;B1;300;318;149;198;85.33;114.8;1032.8;1791.2;NA;NA;304;3;NA;NA;NA;NA;NA;23.9;13.8;427
27;5;BRISONr_41;2015;KAL;1;HN_WF;B1;300;319;148;198;76;119.24;976;1673.12;NA;NA;672;0;NA;NA;NA;NA;NA;37.1;13.9;360
31;2;BRISONr_42;2015;KAL;1;HN_WF;B1;300;316;154;198;75;122.79;1137.6;1912.64;NA;NA;480;1;NA;NA;NA;NA;NA;29.4;14.3;452
30;5;BRISONr_43;2015;KAL;1;HN_WF;B1;300;317;151;198;83.33;119.02;1071.2;1860.8;NA;NA;552;2;NA;NA;NA;NA;NA;22.1;13.7;311
27;6;BRISONr_44;2015;KAL;1;HN_WF;B1;300;318;149;197;85.33;122.61;900;1513.84;NA;NA;496;0;NA;NA;NA;NA;NA;41.4;14.8;425
32;1;BRISONr_45;2015;KAL;1;HN_WF;B1;300;315;150;197;87;121.84;1181.6;2040.56;NA;NA;424;1;NA;NA;NA;NA;NA;27.1;13.7;426
30;9;BRISONr_46;2015;KAL;1;HN_WF;B1;300;319;150;198;88.67;115.96;1204.8;2117.76;NA;NA;584;1;NA;NA;NA;NA;NA;40.5;15.7;450
31;1;BRISONr_47;2015;KAL;1;HN_WF;B1;300;316;150;198;83;116.61;1065.6;1857.92;NA;NA;520;2;NA;NA;NA;NA;NA;45;14;420
29;12;BRISONr_48;2015;KAL;1;HN_WF;B1;300;316;151;197;81.33;130.48;1084;1816.56;NA;NA;576;1;NA;NA;NA;NA;NA;41.6;14.5;374
31;7;BRISONr_49;2015;KAL;1;HN_WF;B1;300;317;150;195;82.67;105.78;1000.8;1796.08;NA;NA;536;1;NA;NA;NA;NA;NA;54.6;16.5;507
32;9;BRISONr_50;2015;KAL;1;HN_WF;B1;300;316;151;198;85.33;112.52;1156.8;1977.36;NA;NA;368;1;NA;NA;NA;NA;NA;39;15.1;440
28;6;BRISONr_51;2015;KAL;1;HN_WF;B1;300;318;156;196;89.33;118.45;916;1698.24;NA;NA;504;0;NA;NA;NA;NA;NA;40.6;15;404
27;8;BRISONr_52;2015;KAL;1;HN_WF;B1;300;319;150;196;86.67;124.61;1282.4;2083.76;NA;NA;520;2;NA;NA;NA;NA;NA;30.3;14.4;412
31;12;BRISONr_53;2015;KAL;1;HN_WF;B1;300;318;150;198;78;124.28;1077.6;1829.36;NA;NA;496;1;NA;NA;NA;NA;NA;26.4;13.5;448
31;9;BRISONr_54;2015;KAL;1;HN_WF;B1;300;320;151;197;81.67;136.4;1301.6;2100.24;NA;NA;488;0;NA;NA;NA;NA;NA;38.6;14.4;410
26;2;BRISONr_55;2015;KAL;1;HN_WF;B1;300;318;151;197;83;111.81;1313.6;2506.4;NA;NA;560;2;NA;NA;NA;NA;NA;49.8;14.2;433
31;11;BRISONr_56;2015;KAL;1;HN_WF;B1;300;317;149;196;84.33;120.99;1197.6;2111.12;NA;NA;592;0;NA;NA;NA;NA;NA;27.3;14.1;392
30;3;BRISONr_57;2015;KAL;1;HN_WF;B1;300;317;156;198;86;101.31;920;1741.36;NA;NA;600;0;NA;NA;NA;NA;NA;26.4;14.2;479
33;16;BRISONr_58;2015;KAL;1;HN_WF;B1;300;316;147;197;81.33;111.96;807.2;1478.4;NA;NA;360;3;NA;NA;NA;NA;NA;44.6;15.5;408
28;9;BRISONr_59;2015;KAL;1;HN_WF;B1;300;320;154;197;89.33;126.46;1091.2;1975.68;NA;NA;456;3;NA;NA;NA;NA;NA;27.5;13.9;410
28;4;BRISONr_60;2015;KAL;1;HN_WF;B1;300;320;148;195;83.33;124.55;1098.4;1763.44;NA;NA;336;1;NA;NA;NA;NA;NA;36.7;14.1;405
28;14;BRISONr_61;2015;KAL;1;HN_WF;B1;300;318;151;197;85;117.79;1093.6;1884.64;NA;NA;368;2;NA;NA;NA;NA;NA;32;14.1;428
33;9;BRISONr_62;2015;KAL;1;HN_WF;B1;300;317;151;196;89.67;118.16;1048.8;1793.68;NA;NA;432;2;NA;NA;NA;NA;NA;36;14.7;412
28;10;BRISONr_63;2015;KAL;1;HN_WF;B1;300;317;154;197;93.67;113.32;918.4;1657.36;NA;NA;376;1;NA;NA;NA;NA;NA;36;14.4;451
32;16;BRISONr_64;2015;KAL;1;HN_WF;B1;300;318;145;197;87;108.67;840;1585.04;NA;NA;512;1;NA;NA;NA;NA;NA;28.1;14.1;441
33;5;BRISONr_65;2015;KAL;1;HN_WF;B1;300;315;150;197;79;115.5;1353.6;2338.96;NA;NA;448;3;NA;NA;NA;NA;NA;9.8;10.6;415
32;4;BRISONr_66;2015;KAL;1;HN_WF;B1;300;318;150;196;82;130.59;808.8;1537.84;NA;NA;496;1;NA;NA;NA;NA;NA;26;13.5;300
32;6;BRISONr_67;2015;KAL;1;HN_WF;B1;300;317;150;196;92;125.32;1086.4;1804.32;NA;NA;376;1;NA;NA;NA;NA;NA;28.5;13.9;376
28;13;BRISONr_68;2015;KAL;1;HN_WF;B1;300;317;151;196;87;119.37;1114.4;1976.16;NA;NA;576;1;NA;NA;NA;NA;NA;23.9;12.9;412
29;9;BRISONr_69;2015;KAL;1;HN_WF;B1;300;317;154;198;88.33;120.85;866.4;1750.88;NA;NA;496;1;NA;NA;NA;NA;NA;24.5;13.9;370
28;5;BRISONr_70;2015;KAL;1;HN_WF;B1;300;317;155;197;95.17;109.6;619.2;1126.08;NA;NA;488;1;NA;NA;NA;NA;NA;55.3;15.6;466
29;8;BRISONr_71;2015;KAL;1;HN_WF;B1;300;319;150;197;82;118.78;1128;1929.76;NA;NA;512;2;NA;NA;NA;NA;NA;55.7;14.9;465
27;7;BRISONr_72;2015;KAL;1;HN_WF;B1;300;320;151;196;88.67;109.82;844.8;1667.84;NA;NA;400;1;NA;NA;NA;NA;NA;34.6;14.6;450
33;7;BRISONr_73;2015;KAL;1;HN_WF;B1;300;316;152;198;78.33;122.34;906.4;1517.52;NA;NA;368;4;NA;NA;NA;NA;NA;29.4;13.6;422
27;10;BRISONr_74;2015;KAL;1;HN_WF;B1;300;319;149;197;81.67;122.82;1084.8;1845.92;NA;NA;688;2;NA;NA;NA;NA;NA;27.3;13.9;414
32;5;BRISONr_75;2015;KAL;1;HN_WF;B1;300;317;150;198;87.33;109.09;1181.6;2032.88;NA;NA;456;2;NA;NA;NA;NA;NA;43.6;15.4;463
28;3;BRISONr_76;2015;KAL;1;HN_WF;B1;300;319;148;194;98;103.79;1352.8;2524.8;NA;NA;512;3;NA;NA;NA;NA;NA;57.8;14.7;438
33;13;BRISONr_77;2015;KAL;1;HN_WF;B1;300;316;150;194;86;101.05;1136;2011.04;NA;NA;440;1;NA;NA;NA;NA;NA;55.3;16.3;460
29;5;BRISONr_78;2015;KAL;1;HN_WF;B1;300;317;150;196;83;118.92;918.4;1608.96;NA;NA;464;2;NA;NA;NA;NA;NA;25.2;14;424
33;4;BRISONr_79;2015;KAL;1;HN_WF;B1;300;317;151;197;91;116.55;971.2;1832.32;NA;NA;368;1;NA;NA;NA;NA;NA;45.6;14.8;464
32;11;BRISONr_80;2015;KAL;1;HN_WF;B1;300;317;151;196;93.67;119.68;1251.2;2126.72;NA;NA;568;2;NA;NA;NA;NA;NA;32.7;14;392
32;15;BRISONr_81;2015;KAL;1;HN_WF;B1;300;317;151;196;82.67;112.78;1043.2;1928.64;NA;NA;424;1;NA;NA;NA;NA;NA;39.7;14.6;346
28;11;BRISONr_82;2015;KAL;1;HN_WF;B1;300;319;155;197;89.83;119.81;989.6;1672.24;NA;NA;560;1;NA;NA;NA;NA;NA;33.1;14.7;433
31;10;BRISONr_83;2015;KAL;1;HN_WF;B1;300;316;151;196;94.67;124.38;951.2;1598.64;NA;NA;456;0;NA;NA;NA;NA;NA;45.5;14.3;363
26;13;BRISONr_84;2015;KAL;1;HN_WF;B1;300;319;150;198;89.67;112.95;1098.4;1901.84;NA;NA;472;2;NA;NA;NA;NA;NA;26.3;13.6;368
28;8;BRISONr_85;2015;KAL;1;HN_WF;B1;300;317;155;197;93;122.74;1241.6;2135.04;NA;NA;504;0;NA;NA;NA;NA;NA;31.2;14.8;412
30;13;BRISONr_86;2015;KAL;1;HN_WF;B1;300;317;149;196;93.33;126.96;948;1697.44;NA;NA;400;3;NA;NA;NA;NA;NA;16.5;12.3;372
29;13;BRISONr_87;2015;KAL;1;HN_WF;B1;300;317;149;197;88.83;91.88;988.8;1758.48;NA;NA;576;0;NA;NA;NA;NA;NA;27.8;13.7;409
29;10;BRISONr_88;2015;KAL;1;HN_WF;B1;300;318;150;198;86;119.38;980.8;1671.2;NA;NA;440;1;NA;NA;NA;NA;NA;44.8;14.2;422
27;12;BRISONr_89;2015;KAL;1;HN_WF;B1;300;319;150;198;90.67;120.19;679.2;1219.04;NA;NA;472;1;NA;NA;NA;NA;NA;29.4;14.3;382
27;15;BRISONr_90;2015;KAL;1;HN_WF;B1;300;318;151;196;88;103.83;881.6;1663.12;NA;NA;632;1;NA;NA;NA;NA;NA;36.1;14.9;361
29;11;BRISONr_91;2015;KAL;1;HN_WF;B1;300;320;150;198;88.33;114.91;1096;1882.64;NA;NA;472;1;NA;NA;NA;NA;NA;41.2;15.2;479
26;11;BRISONr_92;2015;KAL;1;HN_WF;B1;300;320;150;198;87;114.45;1388;2405.2;NA;NA;456;2;NA;NA;NA;NA;NA;31.5;14.2;389
33;2;BRISONr_93;2015;KAL;1;HN_WF;B1;300;316;150;195;90.33;110.16;852.8;1437.12;NA;NA;488;3;NA;NA;NA;NA;NA;46.5;15.1;435
33;8;BRISONr_94;2015;KAL;1;HN_WF;B1;300;317;151;196;87.67;110.92;940.8;1715.04;NA;NA;328;3;NA;NA;NA;NA;NA;31.4;14;294
31;13;BRISONr_95;2015;KAL;1;HN_WF;B1;300;317;151;196;85;114.69;1152.8;1954;NA;NA;424;1;NA;NA;NA;NA;NA;15.3;11;442
29;15;BRISONr_96;2015;KAL;1;HN_WF;B1;300;318;151;198;87.83;110.08;1157.6;2037.76;NA;NA;408;2;NA;NA;NA;NA;NA;33.7;14.3;441
32;10;BRISONr_97;2015;KAL;1;HN_WF;B1;300;315;150;198;90.67;116.46;765.6;1393.92;NA;NA;568;4;NA;NA;NA;NA;NA;13.6;11.1;405
28;1;BRISONr_98;2015;KAL;1;HN_WF;B1;300;317;156;198;93.83;96.88;911.2;1941.84;NA;NA;528;2;NA;NA;NA;NA;NA;41.9;15.1;440
30;8;BRISONr_99;2015;KAL;1;HN_WF;B1;300;318;150;195;94;117.64;960;1682.56;NA;NA;504;2;NA;NA;NA;NA;NA;46.9;15.5;492
31;14;BRISONr_100;2015;KAL;1;HN_WF;B1;300;317;150;197;83.33;114.63;1074.4;1812.48;NA;NA;528;1;NA;NA;NA;NA;NA;31.4;14.9;427
32;8;BRISONr_101;2015;KAL;1;HN_WF;B1;300;316;151;198;84.33;110.25;803.2;1387.44;NA;NA;432;1;NA;NA;NA;NA;NA;11.9;11;434
28;2;BRISONr_102;2015;KAL;1;HN_WF;B1;300;319;151;197;96.83;105.85;986.4;1977.52;NA;NA;464;3;NA;NA;NA;NA;NA;49.8;15.3;409
26;12;BRISONr_103;2015;KAL;1;HN_WF;B1;300;317;149;198;91;117.03;864;1519.68;NA;NA;392;0;NA;NA;NA;NA;NA;61;15;452
30;1;BRISONr_104;2015;KAL;1;HN_WF;B1;300;316;148;196;86.33;121.01;1096;1868.48;NA;NA;504;2;NA;NA;NA;NA;NA;20.1;13.2;292
29;4;BRISONr_105;2015;KAL;1;HN_WF;B1;300;316;149;197;83.67;116.87;853.6;1417.84;NA;NA;584;0;NA;NA;NA;NA;NA;36.9;13.7;469
31;15;BRISONr_106;2015;KAL;1;HN_WF;B1;300;318;150;198;82.33;117.19;924;1537.52;NA;NA;400;2;NA;NA;NA;NA;NA;25.6;13.3;407
30;14;BRISONr_107;2015;KAL;1;HN_WF;B1;300;319;150;197;91.33;109.16;1320;2353.52;NA;NA;424;1;NA;NA;NA;NA;NA;28.7;14.6;417
26;3;BRISONr_108;2015;KAL;1;HN_WF;B1;300;318;151;198;92.33;118.08;1018.4;1928.08;NA;NA;648;2;NA;NA;NA;NA;NA;28.1;14;331
28;15;BRISONr_109;2015;KAL;1;HN_WF;B1;300;317;154;198;89;96.7;545.6;1384;NA;NA;456;2;NA;NA;NA;NA;NA;45.1;16.2;429
26;8;BRISONr_110;2015;KAL;1;HN_WF;B1;300;317;148;197;90.5;98.27;871.2;1732.64;NA;NA;600;1;NA;NA;NA;NA;NA;42.2;15.4;380
30;12;BRISONr_111;2015;KAL;1;HN_WF;B1;300;319;151;196;89.67;117.93;1239.2;2081.68;NA;NA;384;3;NA;NA;NA;NA;NA;33.5;13.9;NA
27;9;BRISONr_112;2015;KAL;1;HN_WF;B1;300;320;151;198;93;98.11;1064;2267.36;NA;NA;464;2;NA;NA;NA;NA;NA;50.7;16.7;397
26;5;BRISONr_113;2015;KAL;1;HN_WF;B1;300;318;150;196;86.67;98.96;930.4;1766;NA;NA;344;1;NA;NA;NA;NA;NA;59.7;16.1;456
28;12;BRISONr_114;2015;KAL;1;HN_WF;B1;300;316;155;198;93;110.04;897.6;1646.56;NA;NA;496;3;NA;NA;NA;NA;NA;30.4;14.7;385
31;3;BRISONr_115;2015;KAL;1;HN_WF;B1;300;318;150;198;84.33;120.53;1101.6;1932.48;NA;NA;584;0;NA;NA;NA;NA;NA;26.4;14;411
32;3;BRISONr_116;2015;KAL;1;HN_WF;B1;300;316;154;196;92.67;116.4;NA;NA;NA;NA;528;3;NA;NA;NA;NA;NA;33.4;13.9;469
26;7;BRISONr_117;2015;KAL;1;HN_WF;B1;300;319;148;197;98;113.56;928.8;1670.48;NA;NA;424;3;NA;NA;NA;NA;NA;41.3;14.3;409
33;3;BRISONr_118;2015;KAL;1;HN_WF;B1;300;317;152;197;85.67;123.85;938.4;1586.32;NA;NA;488;1;NA;NA;NA;NA;NA;46.3;14.8;442
26;6;BRISONr_119;2015;KAL;1;HN_WF;B1;300;318;150;199;105;106.78;1061.6;1937.92;NA;NA;480;2;NA;NA;NA;NA;NA;48;16.1;470
33;11;BRISONr_120;2015;KAL;1;HN_WF;B1;300;316;152;196;88;98.07;1172.8;2314.24;NA;NA;360;3;NA;NA;NA;NA;NA;45.7;13.8;454
29;6;BRISONr_121;2015;KAL;1;HN_WF;B1;300;317;150;196;100.33;111.88;1318.4;2399.6;NA;NA;672;1;NA;NA;NA;NA;NA;62.1;16;403
30;6;BRISONr_122;2015;KAL;1;HN_WF;B1;300;317;149;196;92;116.75;961.6;1684.88;NA;NA;592;3;NA;NA;NA;NA;NA;52.1;15.1;410
32;2;BRISONr_123;2015;KAL;1;HN_WF;B1;300;316;151;197;94;103.44;829.6;1592.08;NA;NA;456;2;NA;NA;NA;NA;NA;37;15.5;348
27;14;BRISONr_124;2015;KAL;1;HN_WF;B1;300;317;151;197;94.67;116.53;1121.6;1961.2;NA;NA;384;1;NA;NA;NA;NA;NA;49.4;13.8;452
25;9;BRISONr_125;2015;KAL;1;HN_WF;B1;300;319;150;196;95.17;114.11;1353.6;2366.16;NA;NA;488;3;NA;NA;NA;NA;NA;47.8;14.8;443
23;9;BRISONr_126;2015;KAL;1;HN_WF;B1;300;319;151;196;91.83;116.98;1177.6;2243.84;NA;NA;496;1;NA;NA;NA;NA;NA;47.1;15.9;356
24;8;BRISONr_127;2015;KAL;1;HN_WF;B1;300;319;151;196;101.67;102.9;1099.2;2127.84;NA;NA;592;1;NA;NA;NA;NA;NA;48.2;15.8;443
24;15;BRISONr_128;2015;KAL;1;HN_WF;B1;300;319;156;197;99;118.12;1148;2088.8;NA;NA;400;1;NA;NA;NA;NA;NA;21.3;13.3;406
23;15;BRISONr_129;2015;KAL;1;HN_WF;B1;300;318;151;198;84.5;113.02;864.8;1468.32;NA;NA;624;1;NA;NA;NA;NA;NA;32.5;13.8;378
24;14;BRISONr_130;2015;KAL;1;HN_WF;B1;300;318;151;196;96;94.15;738.4;1460.88;NA;NA;568;1;NA;NA;NA;NA;NA;33.5;15.5;432
23;8;BRISONr_131;2015;KAL;1;HN_WF;B1;300;317;154;197;101;106.87;913.6;1821.6;NA;NA;536;2;NA;NA;NA;NA;NA;39.8;15.6;387
23;2;BRISONr_132;2015;KAL;1;HN_WF;B1;300;318;148;196;89.33;122.34;966.4;1768.8;NA;NA;392;1;NA;NA;NA;NA;NA;37.4;14.1;429
24;13;BRISONr_133;2015;KAL;1;HN_WF;B1;300;318;151;197;100;103.85;974.4;1647.12;NA;NA;592;1;NA;NA;NA;NA;NA;33;14.3;412
23;1;BRISONr_134;2015;KAL;1;HN_WF;B1;300;317;149;196;83.67;101.52;871.2;1758.4;NA;NA;416;1;NA;NA;NA;NA;NA;48.6;15.1;467
25;13;BRISONr_135;2015;KAL;1;HN_WF;B1;300;318;151;198;92.33;91.87;763.2;1747.36;NA;NA;440;3;NA;NA;NA;NA;NA;45.9;15.7;462
23;3;BRISONr_136;2015;KAL;1;HN_WF;B1;300;318;151;197;90.67;125.38;1093.6;2141.52;NA;NA;544;1;NA;NA;NA;NA;NA;39;14.3;402
23;6;BRISONr_137;2015;KAL;1;HN_WF;B1;300;318;149;196;95;108.19;1064;1996.8;NA;NA;432;2;NA;NA;NA;NA;NA;57.3;16.1;477
25;4;BRISONr_138;2015;KAL;1;HN_WF;B1;300;320;148;197;99;105.05;1019.2;1878.32;NA;NA;496;2;NA;NA;NA;NA;NA;51;16.1;392
24;9;BRISONr_139;2015;KAL;1;HN_WF;B1;300;318;151;190;101.33;107.32;828.8;1591.76;NA;NA;600;1;NA;NA;NA;NA;NA;36.4;15.9;386
25;11;BRISONr_140;2015;KAL;1;HN_WF;B1;300;319;151;196;99.33;92.64;963.2;1878.24;NA;NA;624;2;NA;NA;NA;NA;NA;54.9;16.7;337
23;12;BRISONr_141;2015;KAL;1;HN_WF;B1;300;318;149;195;97.67;114.53;1029.6;1841.76;NA;NA;408;1;NA;NA;NA;NA;NA;53.9;14.5;377
24;11;BRISONr_142;2015;KAL;1;HN_WF;B1;300;318;149;193;101.33;105.66;1199.2;2246.48;NA;NA;496;1;NA;NA;NA;NA;NA;53.7;15;404
25;14;BRISONr_143;2015;KAL;1;HN_WF;B1;300;319;150;197;99.67;105.32;906.4;1669.92;NA;NA;448;4;NA;NA;NA;NA;NA;44.5;14.8;364
24;1;BRISONr_144;2015;KAL;1;HN_WF;B1;300;316;151;197;103.67;103.81;924;1960;NA;NA;256;1;NA;NA;NA;NA;NA;30.2;14.7;413
23;11;BRISONr_145;2015;KAL;1;HN_WF;B1;300;317;155;195;96;102.11;680;1306.48;NA;NA;536;1;NA;NA;NA;NA;NA;46.3;17;436
23;10;BRISONr_146;2015;KAL;1;HN_WF;B1;300;318;148;196;100;116.24;852;1466.88;NA;NA;408;1;NA;NA;NA;NA;NA;54;14.9;398
23;13;BRISONr_147;2015;KAL;1;HN_WF;B1;300;318;150;196;91.67;114.41;1036;1867.28;NA;NA;656;1;NA;NA;NA;NA;NA;32.3;13.4;408
25;8;BRISONr_148;2015;KAL;1;HN_WF;B1;300;320;150;196;102.33;113.31;921.6;1712.64;NA;NA;456;2;NA;NA;NA;NA;NA;44.5;14.9;368
24;10;BRISONr_149;2015;KAL;1;HN_WF;B1;300;317;156;198;101.33;100.16;968.8;1891.68;NA;NA;616;0;NA;NA;NA;NA;NA;60.5;16.7;445
25;1;BRISONr_150;2015;KAL;1;HN_WF;B1;300;316;151;197;96.33;91.02;723.2;1502.64;NA;NA;488;3;NA;NA;NA;NA;NA;45;15.6;412
24;3;BRISONr_151;2015;KAL;1;HN_WF;B1;300;318;155;197;98.33;105.42;1051.2;2135.92;NA;NA;504;1;NA;NA;NA;NA;NA;43.9;15.8;436
24;4;BRISONr_152;2015;KAL;1;HN_WF;B1;300;318;157;197;105;106.33;1024;2118.48;NA;NA;536;1;NA;NA;NA;NA;NA;33.9;15.2;385
24;7;BRISONr_153;2015;KAL;1;HN_WF;B1;300;319;151;196;107.33;105.08;956;1915.12;NA;NA;592;1;NA;NA;NA;NA;NA;53.7;15.6;376
24;5;BRISONr_154;2015;KAL;1;HN_WF;B1;300;318;150;191;95.33;103.65;964;1803.52;NA;NA;560;1;NA;NA;NA;NA;NA;62.3;15.7;468
23;4;BRISONr_155;2015;KAL;1;HN_WF;B1;300;318;151;198;99.67;104.19;773.6;1684.48;NA;NA;520;2;NA;NA;NA;NA;NA;20.1;12.7;365
25;5;BRISONr_156;2015;KAL;1;HN_WF;B1;300;318;153;197;111.67;93.88;1012;2170.48;NA;NA;288;2;NA;NA;NA;NA;NA;55.9;16.8;445
23;14;BRISONr_157;2015;KAL;1;HN_WF;B1;300;317;151;197;99;92.7;963.2;1953.6;NA;NA;496;1;NA;NA;NA;NA;NA;65.9;16.9;420
25;6;BRISONr_158;2015;KAL;1;HN_WF;B1;300;317;153;199;105.33;96.28;820;1636.16;NA;NA;568;1;NA;NA;NA;NA;NA;51.5;16.9;404
25;12;BRISONr_159;2015;KAL;1;HN_WF;B1;300;319;154;196;96;95.27;686.4;1381.68;NA;NA;488;3;NA;NA;NA;NA;NA;46.7;15.4;327
24;6;BRISONr_160;2015;KAL;1;HN_WF;B1;300;317;157;198;103;100.78;1228.8;2230.16;NA;NA;528;1;NA;NA;NA;NA;NA;52.8;16.2;379
25;3;BRISONr_161;2015;KAL;1;HN_WF;B1;300;317;149;196;103.33;101.98;1245.6;2379.52;NA;NA;576;4;NA;NA;NA;NA;NA;47.3;16.4;377
24;2;BRISONr_162;2015;KAL;1;HN_WF;B1;300;319;154;197;101.67;112.23;992;1927.12;NA;NA;664;2;NA;NA;NA;NA;NA;32.6;14.7;282
25;10;BRISONr_163;2015;KAL;1;HN_WF;B1;300;318;151;198;101;106.33;994.4;1889.44;NA;NA;568;3;NA;NA;NA;NA;NA;35.4;14.6;374
25;2;BRISONr_164;2015;KAL;1;HN_WF;B1;300;317;151;196;100.67;112.23;874.4;1618.72;NA;NA;480;5;NA;NA;NA;NA;NA;35.6;15;399
23;5;BRISONr_165;2015;KAL;1;HN_WF;B1;300;318;148;196;108.67;107.65;936;1819.84;NA;NA;600;1;NA;NA;NA;NA;NA;45;14.9;424
23;7;BRISONr_166;2015;KAL;1;HN_WF;B1;300;318;154;197;115.67;110.57;822.4;1732.16;NA;NA;544;2;NA;NA;NA;NA;NA;42.1;15.2;350
24;12;BRISONr_167;2015;KAL;1;HN_WF;B1;300;318;151;191;111.67;84.97;724.8;1604.16;NA;NA;280;1;NA;NA;NA;NA;NA;63.5;17.7;377
25;15;BRISONr_168;2015;KAL;1;HN_WF;B1;300;317;150;198;106.17;84.41;848.8;1873.84;NA;NA;680;3;NA;NA;NA;NA;NA;50.1;16.6;417
25;7;BRISONr_169;2015;KAL;1;HN_WF;B1;300;317;150;197;103;110.7;832;1603.04;NA;NA;504;2;NA;NA;NA;NA;NA;36;14.4;353
24;16;BRISONr_170;2015;KAL;1;HN_WF;B1;300;319;149;192;103;94.13;606.4;1192.8;NA;NA;832;1;NA;NA;NA;NA;NA;48.4;15.8;359
28;16;BRISONr_171;2015;KAL;1;HN_WF;B1;300;317;147;193;113.33;95.16;796.8;1501.28;NA;NA;608;2;NA;NA;NA;NA;NA;43.2;16.7;387
25;16;BRISONr_172;2015;KAL;1;HN_WF;B1;300;318;148;190;115.33;85.96;816;1630.48;NA;NA;368;3;NA;NA;NA;NA;NA;30.8;15.7;416
27;16;BRISONr_173;2015;KAL;1;HN_WF;B1;300;316;144;196;110;75.58;860;1908.32;NA;NA;488;1;NA;NA;NA;NA;NA;45.3;16;262
23;16;BRISONr_174;2015;KAL;1;HN_WF;B1;300;317;148;196;119;83.33;595.2;1307.28;NA;NA;464;1;NA;NA;NA;NA;NA;49.7;16.3;389
29;16;BRISONr_175;2015;KAL;1;HN_WF;B1;300;317;145;197;121.33;85.5;716;1591.12;NA;NA;608;3;NA;NA;NA;NA;NA;42.2;16.2;364
26;16;BRISONr_176;2015;KAL;1;HN_WF;B1;300;316;148;192;124.67;97.13;952.8;2004.56;NA;NA;512;3;NA;NA;NA;NA;NA;62.9;16.1;479
31;17;BRISONr_177;2015;KAL;1;HN_WF;B1;300;318;142;195;75.33;115.56;1063.2;1679.76;NA;NA;464;NA;NA;NA;NA;NA;NA;25.5;14.1;423
28;20;BRISONr_178;2015;KAL;1;HN_WF;B1;300;320;147;194;69.33;117.19;893.6;1456.16;NA;NA;576;2;NA;NA;NA;NA;NA;27.1;13.8;446
26;19;BRISONr_179;2015;KAL;1;HN_WF;B1;300;318;149;194;75.33;122.52;1151.2;1907.36;NA;NA;464;1;NA;NA;NA;NA;NA;25.1;13.3;419
26;17;BRISONr_180;2015;KAL;1;HN_WF;B1;300;319;150;194;80.33;115.09;829.6;1412.08;NA;NA;536;1;NA;NA;NA;NA;NA;36.8;14.6;463
33;20;BRISONr_181;2015;KAL;1;HN_WF;B1;300;315;146;194;78.67;112.02;766.4;1321.92;NA;NA;552;1;NA;NA;NA;NA;NA;29.3;13.5;385
23;17;BRISONr_182;2015;KAL;1;HN_WF;B1;300;319;142;194;76.33;127.81;1228.8;1952.16;NA;NA;384;1;NA;NA;NA;NA;NA;30.7;13.3;434
31;20;BRISONr_183;2015;KAL;1;HN_WF;B1;300;316;142;197;79.33;112.41;892.8;1379.28;NA;NA;728;0;NA;NA;NA;NA;NA;32.3;14;444
31;19;BRISONr_184;2015;KAL;1;HN_WF;B1;300;316;147;194;84;104.4;1304;2220;NA;NA;520;3;NA;NA;NA;NA;NA;37.5;14.2;84
26;18;BRISONr_185;2015;KAL;1;HN_WF;B1;300;318;147;194;78;120.04;822.4;1313.84;NA;NA;504;3;NA;NA;NA;NA;NA;33.9;13.9;261
26;20;BRISONr_186;2015;KAL;1;HN_WF;B1;300;317;150;194;79;128.19;888.8;1428;NA;NA;696;1;NA;NA;NA;NA;NA;24.9;13.2;373
24;20;BRISONr_187;2015;KAL;1;HN_WF;B1;300;317;142;193;84.67;113.84;659.2;1142.96;NA;NA;632;2;NA;NA;NA;NA;NA;33.3;14.1;377
32;17;BRISONr_188;2015;KAL;1;HN_WF;B1;300;318;149;197;86.67;109.04;968.8;1754.08;NA;NA;504;2;NA;NA;NA;NA;NA;44.7;14.2;432
28;18;BRISONr_189;2015;KAL;1;HN_WF;B1;300;317;146;194;81.33;97.83;915.2;1565.76;NA;NA;688;2;NA;NA;NA;NA;NA;31.4;14.1;390
23;18;BRISONr_190;2015;KAL;1;HN_WF;B1;300;318;145;194;85.67;104.52;872.8;1419.52;NA;NA;464;1;NA;NA;NA;NA;NA;40.3;15;412
